Meses_Contrato,Pago_Mensual,Reclamos_Soporte,Tipo_Contrato,Uso_Datos_GB,Gasto_Total_Estimado,Ratio_Quejas_Mes,Saturacion_Datos,Churn,Pago_Mensual_Norm
58,90.86573101453283,1,Mes a mes,16.11146066037999,5270.212398842904,0.01694915254237288,0,0,0.6441007377304818
64,122.8650080678515,1,Mes a mes,13.361038389217704,7863.360516342496,0.015384615384615385,0,0,0.9351281033085417
41,117.58090519497583,0,Mes a mes,9.24635569035835,4820.817112994009,0.0,0,0,0.8870701882508333
6,70.09978173772397,2,Mes a mes,87.02925379339506,420.59869042634386,0.2857142857142857,1,1,0.45523836119343053
39,66.95952407239861,2,Mes a mes,71.9568271890492,2611.421438823546,0.05,0,1,0.42667831235066556
41,119.80494290385333,2,Mes a mes,28.628419402682827,4912.002659057986,0.047619047619047616,0,1,0.9072973900804995
21,116.79179266753549,1,Mes a mes,9.097727366497303,2452.6276460182453,0.045454545454545456,0,1,0.8798933592361357
67,63.79060037685915,3,Mes a mes,56.937441839730326,4273.970225249564,0.04411764705882353,0,1,0.3978575513911584
5,92.57524346662404,1,Mes a mes,15.998087042745224,462.8762173331202,0.16666666666666666,0,1,0.659648429777587
32,46.820273517128996,1,Anual,86.13547175806525,1498.2487525481279,0.030303030303030304,1,0,0.24351564201750137
57,78.7401593271974,0,Mes a mes,111.23418516414485,4488.189081650252,0.0,1,0,0.5338209592713259
40,22.056765144716508,0,Dos años,16.598045484823018,882.2706057886603,0.0,0,0,0.01829622246358354
55,41.82724024159501,1,Mes a mes,19.94519348974777,2300.4982132877253,0.017857142857142856,0,0,0.19810494983214325
45,50.742902735433844,0,Anual,64.25551191876777,2283.430623094523,0.0,0,0,0.27919121198867947
52,37.677476619167805,1,Mes a mes,55.56823387857819,1959.2287841967259,0.018867924528301886,0,0,0.1603636354644987
31,47.59870674945893,1,Mes a mes,101.35567108837282,1475.5599092332268,0.03125,1,0,0.2505953448653474
43,60.868159190917055,3,Dos años,99.52616327460247,2617.3308452094334,0.06818181818181818,1,1,0.3712785021837533
49,129.29521390665974,0,Mes a mes,21.684890559849286,6335.465481426328,0.0,0,0,0.9936096078211237
36,100.06601779202119,1,Mes a mes,10.029670379058807,3602.3766405127626,0.02702702702702703,0,0,0.7277756038517902
53,59.7028034415382,3,Anual,107.66166229347353,3164.248582401525,0.05555555555555555,1,1,0.36067981230904556
34,80.37186637523,0,Mes a mes,68.41929490173771,2732.64345675782,0.0,0,0,0.5486610259013571
14,76.53396896840296,2,Mes a mes,82.0802286841732,1071.4755655576414,0.13333333333333333,1,1,0.5137560757111808
71,97.2999996428218,0,Mes a mes,108.65659155756255,6908.299974640348,0.0,1,0,0.7026191925440819
6,31.370778145656107,3,Anual,28.93480742031144,188.22466887393665,0.42857142857142855,0,1,0.10300540705255626
17,32.8326572285131,1,Mes a mes,101.47832402385002,558.1551728847227,0.05555555555555555,1,0,0.1163009204970832
40,70.82187928160161,1,Mes a mes,87.94867603756022,2832.875171264064,0.024390243902439025,1,0,0.46180570162224505
10,100.43572522731964,2,Mes a mes,108.73620769308755,1004.3572522731963,0.18181818181818182,1,1,0.7311380229698924
33,32.05167726057746,3,Mes a mes,106.1520096370844,1057.7053495990563,0.08823529411764706,1,1,0.10919805557114033
34,126.93558878078399,0,Mes a mes,71.3158557082706,4315.810018546656,0.0,0,0,0.9721492641080085
60,38.814799571557906,3,Mes a mes,111.61994994698044,2328.887974293474,0.04918032786885246,1,1,0.17070737235874284
53,25.78562401390001,2,Dos años,48.50120044850205,1366.6380727367005,0.037037037037037035,0,0,0.05220948780087997
27,66.53900405779865,0,Mes a mes,23.55838878072324,1796.5531095605636,0.0,0,0,0.4228537624454301
51,27.8359795871433,4,Mes a mes,34.708954492941935,1419.6349589443082,0.07692307692307693,0,1,0.07085708349452713
29,52.6185318528959,2,Mes a mes,6.619508736676442,1525.9374237339812,0.06666666666666667,0,1,0.2962497036523176
9,88.50885516505635,1,Dos años,2.2468028171828958,796.5796964855072,0.1,0,0,0.6226653981656289
45,36.6934425416202,1,Anual,5.272186699099409,1651.2049143729091,0.021739130434782608,0,0,0.15141403186093808
30,94.48889488309077,2,Dos años,3.00157744131418,2834.666846492723,0.06451612903225806,0,0,0.6770527270509615
69,69.15166004210087,0,Mes a mes,108.68674734562413,4771.464542904961,0.0,1,0,0.4466153739032856
34,36.04129822629361,0,Anual,109.50885805274127,1225.4041396939829,0.0,1,0,0.14548290279980444
7,85.04934074191773,1,Mes a mes,48.224946049032134,595.3453851934241,0.125,0,1,0.5912017695634035
29,83.01622529047721,1,Anual,97.45292264424343,2407.4705334238392,0.03333333333333333,1,0,0.5727109695130499
35,125.13473543388359,2,Dos años,89.82208098389714,4379.715740185926,0.05555555555555555,1,0,0.9557708439184656
65,36.74609359671989,2,Anual,97.86071462470916,2388.4960837867925,0.030303030303030304,1,0,0.15189288323733122
34,97.546914546905,0,Dos años,65.4847033134162,3316.59509459477,0.0,0,0,0.7048648368421564
14,65.45622813431937,4,Mes a mes,6.726698478945629,916.3871938804713,0.26666666666666666,0,1,0.4130061204503794
49,61.77284168340298,2,Mes a mes,79.06108108995326,3026.869242486746,0.04,0,1,0.3795064181467942
64,98.08268524372592,2,Mes a mes,17.145185732080712,6277.291855598459,0.03076923076923077,0,1,0.709737569878903
31,89.17187415891583,1,Anual,35.72586834316199,2764.328098926391,0.03125,0,0,0.6286954303688449
52,82.92825486563297,4,Anual,116.10050796334319,4312.269253012914,0.07547169811320754,1,1,0.571910895156728
36,42.10141631304378,0,Anual,26.600281172570764,1515.650987269576,0.0,0,0,0.2005985292853704
60,50.27915496163526,2,Mes a mes,49.48030320776519,3016.7492976981152,0.03278688524590164,0,0,0.27497351379892315
69,28.415278223657154,1,Mes a mes,88.199543211787,1960.6541974323436,0.014285714285714285,1,0,0.07612569490054964
70,120.89860075565628,5,Anual,104.77687057954641,8462.902052895939,0.07042253521126761,1,1,0.9172440011531069
14,123.61266384870461,2,Anual,38.305195717341384,1730.5772938818645,0.13333333333333333,0,1,0.9419278910630692
67,47.81880151951312,1,Mes a mes,33.14349445714841,3203.859701807379,0.014705882352941176,0,0,0.2525970651229536
15,75.52446924284912,1,Anual,23.13372900985873,1132.8670386427368,0.0625,0,0,0.5045748668610502
51,33.64027125997478,1,Mes a mes,45.1175031446646,1715.653834258714,0.019230769230769232,0,0,0.12364601718750338
16,101.6519159910992,0,Anual,22.24568950750227,1626.4306558575872,0.0,0,0,0.7421990476747123
5,71.38454344546753,1,Mes a mes,100.57678654284746,356.92271722733767,0.16666666666666666,1,1,0.4669230256493545
20,83.63380532032369,3,Anual,114.30022344520162,1672.6761064064738,0.14285714285714285,1,1,0.5783277429426609
23,63.97729811162461,2,Mes a mes,68.06887204233948,1471.4778565673662,0.08333333333333333,0,1,0.3995555319367079
70,32.53412755797193,0,Mes a mes,15.1262565599189,2277.388929058035,0.0,0,0,0.11358584967158551
42,113.28572344280272,1,Mes a mes,36.909589416708876,4758.000384597714,0.023255813953488372,0,0,0.8480063235287941
56,120.25298450784248,1,Mes a mes,39.00507838138325,6734.167132439179,0.017543859649122806,0,0,0.9113722436298802
14,126.08635160701694,1,Anual,107.32166314041977,1765.2089224982371,0.06666666666666667,1,0,0.9644256128198695
31,92.5071317781801,2,Anual,62.91001036304516,2867.721085123583,0.0625,0,0,0.6590289668684753
42,38.616799466432056,1,Mes a mes,98.66843170106503,1621.9055775901463,0.023255813953488372,1,0,0.1689065988949255
29,81.83311053882201,0,Dos años,61.77072145889676,2373.1602056258384,0.0,0,0,0.5619507648753942
30,99.26205841922072,1,Mes a mes,37.93737690949497,2977.8617525766217,0.03225806451612903,0,1,0.720463745589866
67,38.51909480124246,1,Anual,43.6101291839489,2580.779351683245,0.014705882352941176,0,0,0.16801799346588925
31,92.50006387620498,0,Mes a mes,119.62331985654134,2867.5019801623544,0.0,1,0,0.658964685638354
49,120.90045612582699,2,Mes a mes,60.09539408249583,5924.122350165522,0.04,0,1,0.917260875393486
63,78.40182562387633,2,Mes a mes,50.27150109678029,4939.315014304209,0.03125,0,1,0.5307438783047861
71,124.0781840112494,1,Mes a mes,63.57818793323501,8809.551064798708,0.013888888888888888,0,0,0.9461617087928615
27,92.5420160168358,0,Mes a mes,59.35615572832693,2498.6344324545666,0.0,0,0,0.6593462324135454
19,26.59585492574036,3,Dos años,114.66612061975891,505.3212435890668,0.15,1,1,0.05957838452282486
63,72.25758990383659,0,Mes a mes,72.43216203093912,4552.228163941705,0.0,0,0,0.47486321787254265
34,100.23793412767334,3,Mes a mes,35.41256141887364,3408.0897603408935,0.08571428571428572,0,1,0.7293391503713355
41,108.74789393893957,3,Mes a mes,100.2550385985707,4458.663651496522,0.07142857142857142,1,1,0.8067356234516896
59,127.43166208746761,0,Mes a mes,69.04960906074837,7518.468063160589,0.0,0,0,0.9766609568983543
38,60.02315645955814,1,Anual,8.669043499970943,2280.8799454632094,0.02564102564102564,0,0,0.36359336234750356
56,72.60365682278378,0,Dos años,7.542411608931761,4065.8047820758916,0.0,0,0,0.4780106309708792
56,34.20223535950061,2,Mes a mes,97.67614659034678,1915.3251801320343,0.03508771929824561,1,0,0.1287569742620004
25,94.37998850485567,1,Mes a mes,76.26666126638892,2359.499712621392,0.038461538461538464,0,1,0.6760622441628764
66,103.05780018632299,1,Mes a mes,4.765009087841473,6801.814812297318,0.014925373134328358,0,0,0.7549852982191251
14,127.25856249557965,2,Mes a mes,37.363612084095955,1781.6198749381151,0.13333333333333333,0,1,0.9750866488873998
5,116.36745980225861,1,Anual,23.45065147330264,581.837299011293,0.16666666666666666,0,0,0.8760341321759758
44,66.5397456862096,1,Mes a mes,91.9689462133803,2927.748810193222,0.022222222222222223,1,0,0.42286050741539666
72,115.42076019811572,1,Anual,42.156402361331594,8310.294734264331,0.0136986301369863,0,0,0.8674240785385632
9,59.05225695572515,0,Anual,90.83126347431192,531.4703126015263,0.0,1,0,0.3547632152047806
48,74.84849561159979,1,Anual,52.0954121500519,3592.72778935679,0.02040816326530612,0,0,0.49842701468379846
19,54.87730409125416,1,Mes a mes,111.9101949556314,1042.668777733829,0.05,1,0,0.31679280945045585
17,89.9530385031421,0,Mes a mes,48.28666831143324,1529.2016545534157,0.0,0,0,0.6357999721622385
32,56.61156011459135,1,Mes a mes,23.033457049045847,1811.5699236669232,0.030303030303030304,0,0,0.332565539592725
29,114.85980779282558,0,Mes a mes,39.270299517325206,3330.9344259919417,0.0,0,0,0.8623223226315705
19,71.90232756271465,1,Mes a mes,105.30983819826102,1366.1442236915782,0.05,1,1,0.47163217415072545
25,85.25104125144168,0,Anual,113.2324507655956,2131.276031286042,0.0,1,0,0.5930361975045316
36,89.8539502148891,2,Mes a mes,63.611754915295144,3234.7422077360075,0.05405405405405406,0,1,0.6348987829434365
63,109.11827284149692,1,Dos años,119.6286416651326,6874.451189014306,0.015625,1,0,0.8101041494373659
60,89.91299037653796,2,Mes a mes,91.26288175943151,5394.779422592278,0.03278688524590164,1,1,0.6354357420340854
66,31.087928504000267,2,Mes a mes,101.14280890807889,2051.8032812640176,0.029850746268656716,1,0,0.1004329431206794
35,54.63386890199423,1,Anual,39.87274758389707,1912.185411569798,0.027777777777777776,0,0,0.3145788124997976
58,72.12652300773286,0,Mes a mes,78.67164619802517,4183.3383344485055,0.0,0,0,0.4736711892706462
5,99.90179100360211,1,Anual,22.90435669326597,499.50895501801057,0.16666666666666666,0,0,0.726281992308276
30,96.15709525491965,1,Dos años,113.44468361730422,2884.7128576475898,0.03225806451612903,1,0,0.6922246935507281
21,34.957965854163,2,Dos años,71.75532024515171,734.1172829374229,0.09090909090909091,0,0,0.1356302000096361
39,80.90957133210588,1,Mes a mes,46.25502929448862,3155.4732819521296,0.025,0,0,0.5535513506670419
31,77.35847961134797,2,Anual,52.42444907720894,2398.1128679517874,0.0625,0,0,0.5212548438835847
69,123.73645859950219,0,Mes a mes,11.48504581063017,8537.815643365651,0.0,0,0,0.9430537808804228
39,81.43907183215728,3,Mes a mes,23.625939495745794,3176.123801454134,0.075,0,1,0.5583670574514625
37,30.779573961584635,2,Mes a mes,90.07864635592783,1138.8442365786316,0.05263157894736842,1,1,0.09762851694587173
45,127.9642953417633,2,Dos años,93.12013443516877,5758.393290379348,0.043478260869565216,1,0,0.9815051554894242
5,110.48213285504839,1,Dos años,31.58372468934193,552.410664275242,0.16666666666666666,0,0,0.8225081980069562
5,104.75136856181221,2,Dos años,82.52389074628945,523.756842809061,0.3333333333333333,1,1,0.7703879819086251
36,59.84938124515592,0,Dos años,45.09496065308512,2154.577724825613,0.0,0,0,0.3620129096777143
28,33.68222031070085,1,Mes a mes,41.67240962435202,943.1021686996238,0.034482758620689655,0,0,0.12402753586059609
34,114.2739338773827,0,Anual,6.07832977083759,3885.313751831012,0.0,0,0,0.8569939103087503
68,98.39709310333487,1,Anual,86.76694065401455,6691.002331026771,0.014492753623188406,1,0,0.7125970498273583
28,84.77895388774266,2,Dos años,6.295602231669096,2373.8107088567945,0.06896551724137931,0,0,0.5887426523237737
56,79.80006985035693,1,Anual,67.71558038212365,4468.803911619988,0.017543859649122806,0,0,0.5434606447801454
18,53.972694652818156,1,Mes a mes,47.29946579037584,971.5085037507268,0.05263157894736842,0,0,0.30856555790016565
10,53.345928418364565,1,Anual,80.98073412313492,533.4592841836457,0.09090909090909091,1,0,0.3028652376791065
56,40.143514522170236,0,Anual,12.723258956269039,2248.0368132415333,0.0,0,0,0.18279178323579368
63,47.60307868743922,1,Mes a mes,58.95871942561157,2998.993957308671,0.015625,0,0,0.25063510681343
33,65.6609833851968,3,Mes a mes,31.103160336738235,2166.8124517114943,0.08823529411764706,0,1,0.4148683306856869
32,72.97122591940145,1,Mes a mes,93.93785179502828,2335.0792294208463,0.030303030303030304,1,0,0.48135360230358476
58,88.30470502437028,0,Dos años,104.36369512354624,5121.6728914134765,0.0,1,0,0.6208086912929311
59,71.14649012927399,4,Mes a mes,90.53417274376093,4197.642917627165,0.06666666666666667,1,1,0.46475797581515077
41,61.941308052102045,1,Anual,97.42565118662192,2539.593630136184,0.023809523809523808,1,0,0.38103858787016953
71,64.1672265578169,1,Anual,68.33532252250113,4555.873085605,0.013888888888888888,0,0,0.40128289519093324
47,30.567096978379304,2,Dos años,44.966967773724974,1436.6535579838273,0.041666666666666664,0,0,0.0956960790171902
68,68.96899826018426,3,Mes a mes,60.97633333556438,4689.89188169253,0.043478260869565216,0,1,0.4449540995846687
15,84.00462332109085,1,Dos años,6.725908059305861,1260.0693498163628,0.0625,0,0,0.58170026244341
68,128.9039251502654,0,Anual,8.297323637503506,8765.466910218047,0.0,0,0,0.9900509106741845
54,24.19360955327575,2,Dos años,95.77002397782192,1306.4549158768905,0.03636363636363636,1,0,0.037730417737339185
55,98.96548579800204,0,Dos años,112.14206658759753,5443.101718890112,0.0,1,0,0.7177664737573793
30,53.69749304442493,2,Mes a mes,117.33661890308512,1610.9247913327479,0.06451612903225806,1,1,0.3060626513826193
18,63.11610718809014,1,Anual,112.09186799238968,1136.0899293856226,0.05263157894736842,1,0,0.3917231635579361
26,22.440599092311974,1,Mes a mes,74.8728830841061,583.4555764001113,0.037037037037037035,0,0,0.021787119536101945
69,51.43391114246022,1,Anual,48.29425158161902,3548.939868829755,0.014285714285714285,0,0,0.28547580260471406
6,108.21053571980195,2,Mes a mes,118.45775167067384,649.2632143188117,0.2857142857142857,1,1,0.8018484522000778
46,44.940847497966395,1,Anual,22.06895114539143,2067.2789849064543,0.02127659574468085,0,0,0.22642261825185897
34,121.5509965466082,2,Anual,43.44488128093109,4132.733882584679,0.05714285714285714,0,0,0.9231774173374349
3,35.897668414741474,1,Mes a mes,46.56611817072523,107.69300524422442,0.25,0,1,0.1441766168607552
69,124.61606100485515,1,Mes a mes,94.17767626547298,8598.508209335007,0.014285714285714285,1,0,0.9510535982000284
34,60.284823512203346,3,Mes a mes,41.71947793232988,2049.6839994149136,0.08571428571428572,0,1,0.36597317464335705
31,115.00451743660142,1,Mes a mes,42.43134227524688,3565.140040534644,0.03125,0,1,0.8636384294402227
42,80.60913633914323,1,Anual,109.65592687757558,3385.583726244016,0.023255813953488372,1,0,0.5508189512949031
2,100.43401227944877,0,Dos años,94.71585005879709,200.86802455889753,0.0,1,0,0.731122444033362
20,120.38137533281909,2,Mes a mes,95.41812388889633,2407.6275066563817,0.09523809523809523,1,1,0.9125399338716027
61,116.18907814761245,0,Dos años,92.36375047422773,7087.533767004359,0.0,1,0,0.8744117848044203
22,120.18115492241263,2,Anual,60.470881355457045,2643.985408293078,0.08695652173913043,0,1,0.9107189671516841
13,63.01322594457796,1,Mes a mes,50.63330331026679,819.1719372795135,0.07142857142857142,0,1,0.3907874781292667
71,26.667737041206326,0,Mes a mes,71.62059826012192,1893.4093299256492,0.0,0,0,0.06023213875175264
1,77.88954846004685,1,Mes a mes,2.016077509081234,77.88954846004685,0.5,0,1,0.5260848145019795
67,88.26751278769554,1,Anual,85.83069515250874,5913.923356775601,0.014705882352941176,1,0,0.6204704349429089
1,104.28630559611068,0,Mes a mes,114.5715112583976,104.28630559611068,0.0,1,0,0.7661583222975497
38,91.00347467764826,1,Mes a mes,91.3706287157286,3458.1320377506336,0.02564102564102564,1,0,0.6453534902640706
59,69.60348485454739,1,Mes a mes,33.43916544218543,4106.605606418296,0.016666666666666666,0,0,0.4507246350172167
67,72.37492396291438,0,Anual,21.15083392509153,4849.119905515264,0.0,0,0,0.4759303489220689
6,87.79719134145972,1,Anual,4.547831083662171,526.7831480487583,0.14285714285714285,0,0,0.6161929504470935
29,48.14785497296566,0,Anual,65.08572349385372,1396.2877942160042,0.0,0,0,0.2555897439742004
38,74.30060052941637,5,Mes a mes,36.65544615107901,2823.422820117822,0.1282051282051282,0,1,0.4934440126579925
41,126.56291344505742,0,Anual,43.05533479939445,5189.079451247354,0.0,0,0,0.9687598524974993
47,106.17090300154534,2,Dos años,74.61484479107943,4990.032441072631,0.041666666666666664,0,0,0.7832983788421087
17,37.44813117850671,1,Anual,116.28707548658024,636.6182300346142,0.05555555555555555,1,0,0.15827778210938315
70,125.9812154184508,1,Mes a mes,114.22610912717383,8818.685079291556,0.014084507042253521,1,0,0.9634694190929195
62,112.73266129525018,2,Dos años,90.60682719951456,6989.425000305511,0.031746031746031744,1,0,0.8429763280218654
5,86.0597217567669,1,Mes a mes,13.29786581363268,430.29860878383454,0.16666666666666666,0,1,0.6003909935727986
19,22.631818540461104,1,Dos años,109.65634614785229,430.00455226876096,0.05,1,0,0.02352622420866705
47,83.35070654929511,1,Dos años,30.115953868491836,3917.48320781687,0.020833333333333332,0,0,0.5757530132263129
59,23.29643983085777,2,Mes a mes,2.4733097213476904,1374.4899500206086,0.03333333333333333,0,0,0.029570828995485902
65,72.58946431406017,2,Dos años,27.444823622055488,4718.315180413911,0.030303030303030304,0,0,0.4778815527914599
45,87.86811114430003,0,Mes a mes,4.537293345649738,3954.0650014935013,0.0,0,0,0.6168379526249096
39,66.00056366057122,3,Mes a mes,43.40229977624114,2574.0219827622773,0.075,0,1,0.4179567489890073
56,59.387975529497155,3,Mes a mes,113.37227690469449,3325.7266296518405,0.05263157894736842,1,1,0.3578165120632595
70,85.94274390930624,1,Dos años,96.16579368073165,6015.992073651437,0.014084507042253521,1,0,0.5993271022004797
59,70.92193405126002,0,Anual,107.33075624113036,4184.394109024342,0.0,1,0,0.4627156808064213
64,126.00013963181698,1,Mes a mes,20.356011969494304,8064.008936436287,0.015384615384615385,0,0,0.9636415312300911
2,45.58192978396765,3,Mes a mes,91.49521738119819,91.1638595679353,1.0,1,1,0.23225314025092883
48,97.01099879198705,0,Mes a mes,23.71220714936211,4656.527942015378,0.0,0,0,0.6999907845294848
11,112.3179600672239,3,Mes a mes,96.41142428951783,1235.4975607394629,0.25,1,1,0.8392046988787013
65,31.33859015857094,2,Mes a mes,93.54899148669698,2037.0083603071112,0.030303030303030304,1,0,0.10271266340497173
18,75.52504413216292,0,Mes a mes,111.14454625576163,1359.4507943789326,0.0,1,0,0.5045800953705011
8,86.3586438693852,1,Anual,63.28285467718145,690.8691509550816,0.1111111111111111,0,0,0.603109633584677
26,28.208862115438635,0,Anual,50.1819182981258,733.4304150014045,0.0,0,0,0.07424837948221642
57,37.42366391137923,0,Mes a mes,113.32107687514144,2133.148842948616,0.0,1,0,0.1580552569478571
71,40.22270816004628,2,Dos años,34.753833346036224,2855.812279363286,0.027777777777777776,0,0,0.18351203437656807
28,45.5014516688222,1,Mes a mes,58.16477716416778,1274.0406467270216,0.034482758620689655,0,0,0.23152120703261134
55,109.30155450490963,0,Dos años,74.6055533848215,6011.58549777003,0.0,0,0,0.8117710614608121
21,89.86536599057204,0,Anual,42.52698930145858,1887.172685802013,0.0,0,0,0.6350026072616392
19,111.46823242973309,0,Anual,113.08593501287116,2117.8964161649287,0.0,1,0,0.8314765869158666
53,42.10713953441379,2,Anual,88.97847313284737,2231.678395323931,0.037037037037037035,1,0,0.20065058090001028
9,124.42022082557763,0,Mes a mes,71.38678745630183,1119.7819874301986,0.0,0,0,0.949272468852809
35,43.48329406494964,3,Anual,43.876539602284986,1521.9152922732374,0.08333333333333333,0,1,0.2131664457735457
70,42.971105393351095,1,Mes a mes,9.831261486772782,3007.9773775345766,0.014084507042253521,0,0,0.20850818679082314
21,103.79200368212321,0,Mes a mes,63.81765929746395,2179.6320773245875,0.0,0,0,0.7616627399883534
2,21.715022165128637,0,Anual,99.02358735698375,43.430044330257275,0.0,1,0,0.015188134774960591
10,106.20923333029964,0,Anual,58.45179326810999,1062.0923333029964,0.0,0,0,0.7836469859240912
27,25.96049184827271,2,Anual,15.616665246118831,700.9332799033632,0.07142857142857142,0,0,0.05379987764240766
27,35.74045720154577,3,Anual,37.39263204927817,964.9923444417359,0.10714285714285714,0,1,0.14274681064546352
8,33.06241316814055,0,Anual,41.050705237824346,264.4993053451244,0.0,0,0,0.11839050726256778
47,107.63548743318074,1,Anual,86.43563296561612,5058.867909359495,0.020833333333333332,1,0,0.7966184969215041
17,119.9568554154875,2,Anual,116.78633755319385,2039.2665420632875,0.1111111111111111,1,1,0.9086790056084245
11,83.86841427865279,1,Anual,17.092919343484688,922.5525570651807,0.08333333333333333,0,0,0.5804614669942939
36,55.38808617299801,2,Anual,17.080914731883546,1993.9711022279282,0.05405405405405406,0,0,0.32143827576479467
20,53.96224768386438,0,Mes a mes,28.55695463970599,1079.2449536772876,0.0,0,0,0.3084705446957165
18,23.49702247970154,2,Anual,56.365691114682186,422.9464046346277,0.10526315789473684,0,0,0.03139509020540022
19,108.7468995975894,0,Anual,117.61397588983235,2066.1910923541986,0.0,1,0,0.8067265801053933
60,67.01587380543516,1,Mes a mes,59.29580563427649,4020.95242832611,0.01639344262295082,0,0,0.4271908025025315
53,118.15896390871437,0,Anual,22.004136160632513,6262.4250871618615,0.0,0,0,0.8923275227939998
27,49.15386463053109,0,Mes a mes,87.86684776830624,1327.1543450243394,0.0,1,0,0.26473921131683803
19,81.02875740239605,2,Mes a mes,52.94305584925529,1539.546390645525,0.1,0,1,0.5546353254078572
41,111.8383234299579,0,Anual,91.87217213459857,4585.371260628273,0.0,1,0,0.8348424944843441
24,61.87758031698219,0,Dos años,77.2983190651647,1485.0619276075727,0.0,0,0,0.38045899618641726
22,113.30242363440588,2,Anual,107.2535526206828,2492.6533199569294,0.08695652173913043,1,1,0.8481582086091607
30,83.62986914003596,1,Anual,25.052343152709817,2508.896074201079,0.03225806451612903,0,0,0.5782919441282793
6,78.50800894348808,3,Dos años,8.3790194072625,471.0480536609285,0.42857142857142855,0,1,0.5317095954903165
27,34.447674320447845,1,Mes a mes,17.187395727418057,930.0872066520918,0.03571428571428571,0,0,0.1309891951367305
27,39.67835483262168,2,Anual,23.896887216103668,1071.3155804807852,0.07142857142857142,0,0,0.17856124393964465
68,82.26152756227478,1,Mes a mes,51.54036660424938,5593.783874234685,0.014492753623188406,0,0,0.5658471365808081
8,38.53986594723161,2,Mes a mes,18.94658772859073,308.3189275778529,0.2222222222222222,0,1,0.168206903105541
29,118.86959283169301,3,Mes a mes,60.948011216958264,3447.2181921190972,0.1,0,1,0.8987905582873783
12,44.36393005400214,2,Mes a mes,91.42150569718875,532.3671606480257,0.15384615384615385,1,1,0.22117566334118444
58,49.79788189344123,1,Dos años,10.77978753749722,2888.277149819591,0.01694915254237288,0,0,0.27059642637514175
26,20.72492531376559,0,Anual,8.352444001958022,538.8480581579053,0.0,0,0,0.006183391391564805
12,97.297863876664,2,Mes a mes,84.2395840505412,1167.574366519968,0.15384615384615385,1,1,0.7025997681552946
27,126.13154622806842,2,Mes a mes,70.90957995871094,3405.551748157847,0.07142857142857142,0,1,0.9648366493405071
26,33.68621691052451,2,Mes a mes,7.086195652795765,875.8416396736372,0.07407407407407407,0,1,0.12406388417921625
52,116.44257380335377,3,Anual,9.46203253079798,6055.013837774396,0.05660377358490566,0,1,0.8767172797927275
51,119.08838908763643,1,Anual,12.051153837630858,6073.507843469458,0.019230769230769232,0,0,0.900780468805027
31,83.68538055601437,2,Mes a mes,5.778277432884233,2594.246797236445,0.0625,0,1,0.5787968099452409
1,105.07495202612057,0,Anual,67.23464029685694,105.07495202612057,0.0,0,0,0.7733309122443752
41,113.346652876806,0,Dos años,100.1211648413962,4647.212767949046,0.0,1,0,0.8485604651937634
5,39.05691799354496,1,Anual,68.12331340189637,195.2845899677248,0.16666666666666666,0,0,0.1729093935603906
26,33.190683631675356,1,Mes a mes,85.52745842787047,862.9577744235593,0.037037037037037035,1,0,0.11955710283976814
27,45.205895341813864,1,Dos años,5.1378475589576595,1220.5591742289744,0.03571428571428571,0,0,0.22883317820352744
58,108.6891184938297,1,Dos años,112.53534915204756,6303.968872642123,0.01694915254237288,1,0,0.8062010719078374
21,66.99952178077517,1,Anual,46.10390789380114,1406.9899573962784,0.045454545454545456,0,0,0.42704208393458587
44,125.37782891450408,1,Mes a mes,19.864734730064473,5516.62447223818,0.022222222222222223,0,0,0.9579817330937522
2,46.081687775477846,3,Mes a mes,60.488036449230215,92.16337555095569,1.0,0,1,0.2367983445520588
24,125.83970325660077,1,Anual,10.622779739345708,3020.1528781584184,0.04,0,0,0.9621823927769234
12,68.39934544335017,0,Mes a mes,42.44851993882726,820.792145320202,0.0,0,0,0.43977321508214984
72,75.90762262641405,1,Anual,94.96536437377355,5465.348829101812,0.0136986301369863,1,0,0.5080595743325791
24,81.08698159272559,0,Mes a mes,19.989667923188332,1946.0875582254143,0.0,0,0,0.5551648633938651
55,91.60651017807689,0,Dos años,93.39676572939598,5038.358059794229,0.0,1,0,0.6508379839527051
1,51.48812532809127,2,Mes a mes,112.72982309898022,51.48812532809127,1.0,1,1,0.28596887035730345
36,93.43313726617522,0,Anual,97.40235803317432,3363.592941582308,0.0,1,0,0.6674508114380576
47,29.34260218772907,3,Mes a mes,26.55392493867747,1379.1023028232664,0.0625,0,1,0.08455953076039023
67,120.54579554474977,0,Mes a mes,37.357210739061216,8076.568301498234,0.0,0,0,0.9140353045653293
17,117.78016432520353,2,Anual,100.23196591775822,2002.26279352846,0.1111111111111111,1,1,0.8888824123095493
72,48.27195798258345,1,Anual,4.262660366907397,3475.5809747460085,0.0136986301369863,0,0,0.2567184373471536
51,63.823744913626435,2,Dos años,38.58811786871574,3255.010990594948,0.038461538461538464,0,0,0.3981589946769744
26,101.28159607988158,0,Dos años,94.66068426119088,2633.321498076921,0.0,1,0,0.7388310582041007
34,80.49700923680612,1,Mes a mes,41.26223548043434,2736.8983140514083,0.02857142857142857,0,0,0.5497991765309702
12,104.08602400155578,0,Anual,83.53151181817103,1249.0322880186695,0.0,1,0,0.7643367991193865
26,102.02652574995467,0,Anual,22.102982664645555,2652.6896694988213,0.0,0,0,0.7456060524972864
